d4: -30.3188, 4.8768, -3.78019
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.2275, 4.8768, -11.1729
d4: -30.3471, 4.8768, -3.79435
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.1992, 4.8768, -11.1868
d4: -30.3753, 4.8768, -3.80845
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.1709, 4.8768, -11.2007
d4: -30.4036, 4.8768, -3.82258
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.1424, 4.8768, -11.2146
d4: -30.4319, 4.8768, -3.83674
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.1133, 4.8768, -11.2289
d4: -30.4609, 4.8768, -3.85125
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.0847, 4.8768, -11.2429
d4: -30.4894, 4.8768, -3.86551
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.0561, 4.8768, -11.2569
d4: -30.5179, 4.8768, -3.87974
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.0274, 4.8768, -11.271
d4: -30.5465, 4.8768, -3.89403
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -25.999, 4.8768, -11.2849
d4: -30.5747, 4.8768, -3.90817
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -25.9705, 4.8768, -11.2988
d4: -30.6031, 4.8768, -3.92233
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -25.9415, 4.8768, -11.313
d4: -30.632, 4.8768, -3.9368
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -25.913, 4.8768, -11.327
d4: -30.6604, 4.8768, -3.95099
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -25.8819, 4.8768, -11.3422
d4: -30.6913, 4.8768, -3.96646
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -25.8531, 4.8768, -11.3563
d4: -30.72, 4.8768, -3.98079
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -25.8246, 4.8768, -11.3703
d4: -30.7484, 4.8768, -3.99502
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -25.8064, 4.8768, -11.3792
d4: -30.7767, 4.8768, -4.00917
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -25.8337, 4.8604, -11.3792
d4: -30.8053, 4.8768, -4.02343
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -25.861, 4.84402, -11.3792
d4: -30.8337, 4.8768, -4.03767
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -25.8882, 4.8277, -11.3792
d4: -30.8621, 4.8768, -4.05185
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -25.9155, 4.81134, -11.3792
d4: -30.8905, 4.8768, -4.06607
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -25.9441, 4.79416, -11.3792
d4: -30.9204, 4.8768, -4.081
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -25.9713, 4.77785, -11.3792
d4: -30.9488, 4.8768, -4.09518
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -25.9985, 4.76157, -11.3792
d4: -30.9771, 4.8768, -4.10934
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.0258, 4.74517, -11.3792
d4: -31.0056, 4.8768, -4.12359
d1: -1.#IND, -1.#IND, -1.#IND
d2: -1.#IND, -1.#IND, -1.#IND
d3: -26.053, 4.72886, -11.3792
d4: -31.0339, 4.8768, -4.13777
